10000000 initial neutrinos
1 1 0 15980 17.02929 20.17403 
1 0 0 15986 17.66775 19.77824 
1 0 0 16135 17.76726 18.79449 
1 1 0 16209 17.37677 19.06611 
1 0 0 16245 17.54739 18.10084 
1 0 0 16248 17.14526 19.05285 
1 1 0 16313 18.55733 19.58024 
1 1 0 16335 18.08983 19.95564 
1 0 0 16360 18.15227 18.95059 
1 1 0 16434 18.58432 20.22597 
1 1 0 16547 17.50408 19.15296 
1 0 0 16599 17.79359 18.61457 
1 0 0 16609 17.54937 19.8606 
1 0 0 16687 18.75079 19.83539 
1 1 0 16723 18.16496 20.37644 
1 0 0 16876 17.26218 18.01197 
1 0 0 16884 17.96236 18.4101 
1 2 0 16897 17.86171 19.30198 
1 1 0 16906 19.2517 19.78219 
1 0 0 17017 18.50743 18.53818 
1 1 0 17463 17.54139 20.06205 
1 1 0 17487 18.79258 20.63493 
1 0 0 17569 18.5941 19.6948 
1 0 0 17572 17.87832 18.98209 
1 0 0 17590 17.40344 18.52973 
1 1 0 17853 17.55669 19.6827 
1 0 0 17877 19.31785 19.44849 
1 1 0 17935 17.24383 20.55291 
1 0 0 17949 18.05986 18.17508 
1 1 0 18067 18.12669 19.5236 
1 0 0 18161 17.60962 18.8178 
1 0 0 18593 16.97281 18.65355 
1 0 0 18785 17.91634 18.91443 
1 1 0 18805 16.70908 19.04391 
1 0 0 18831 18.3538 19.49102 
1 0 0 18851 17.36347 19.18024 
1 1 0 19015 18.08307 19.92822 
1 0 0 19079 17.22005 19.31762 
1 1 0 19144 17.48672 19.23786 
1 1 0 19175 17.41053 18.65396 
1 0 0 19276 17.6464 20.21893 
1 0 0 19396 18.27823 18.53035 
1 0 0 19754 17.21451 18.50376 
1 0 0 20335 16.58272 17.20693 
2 0 1 20424 17.08699 20.54396 
1 2 0 20571 17.23989 20.86828 
1 0 0 20992 17.57216 19.11397 
2 0 1 21045 16.81976 20.6422 
1 0 0 21129 18.05927 19.47912 
1 0 0 21317 19.49336 19.84518 
1 1 0 21445 17.61906 19.1415 
1 0 0 21530 17.35054 18.13512 
1 0 0 21533 19.20872 19.88128 
1 0 0 21626 17.73008 20.89249 
2 1 1 21631 17.1781 20.75382 
1 0 0 21694 18.18758 18.9769 
1 3 0 21699 18.85282 20.88708 
1 1 0 21744 18.1064 20.79919 
1 2 0 21880 18.69795 19.43287 
1 1 0 22013 17.3762 20.05336 
1 2 0 22221 17.78673 18.51526 
1 0 0 22411 19.11383 20.03108 
1 0 0 22666 17.30068 18.94431 
1 1 0 22724 17.74062 19.75717 
1 2 0 22764 17.42979 20.53489 
1 0 0 22829 17.45097 19.22614 
1 1 0 22898 17.08341 17.66179 
1 1 0 22980 17.35638 18.08953 
1 2 0 22983 19.52923 19.92361 
1 1 0 23031 17.45783 19.98161 
1 2 0 23361 18.02964 20.64509 
1 0 0 23430 18.17737 19.27183 
1 0 0 23550 17.82622 20.47404 
1 1 0 23635 17.8124 19.85062 
1 1 0 23703 18.02268 18.51303 
1 0 0 23774 18.97903 19.60718 
1 0 0 23935 17.90191 19.78906 
1 1 0 23960 17.49219 18.772 
2 0 1 24000 16.75099 19.72093 
2 0 1 24109 16.76002 20.43917 
1 0 0 24127 18.09984 19.6675 
1 1 0 24283 19.80474 20.30916 
1 0 0 24427 18.16994 18.46275 
1 1 0 24572 17.73089 19.45894 
1 0 0 24658 17.77032 18.8616 
1 0 0 24682 17.39319 18.70044 
1 1 0 24781 18.2375 20.53772 
1 0 0 24821 16.92353 18.48925 
1 2 0 24888 18.80402 20.76212 
1 1 0 25021 17.82976 20.1262 
1 0 0 25053 18.15042 18.189 
1 0 0 25087 16.70575 16.8694 
1 1 0 25145 17.16276 18.74566 
1 0 0 25236 17.49564 20.17303 
1 0 0 25331 19.16057 20.17198 
1 3 0 25336 18.15014 20.59445 
1 0 0 25355 17.22113 19.3799 
1 0 0 25379 18.09951 19.45034 
1 0 0 25439 18.11674 18.67932 
1 3 0 25546 18.84362 20.6163 
1 0 0 25624 17.09162 18.60736 
1 0 0 25819 17.2013 17.49015 
1 1 0 25820 19.10033 19.31177 
1 0 0 25856 17.2434 18.79611 
1 0 0 25932 17.18116 19.09762 
1 0 0 26146 16.89387 19.63571 
1 0 0 26151 18.2757 20.36184 
1 0 0 26238 16.96505 19.57722 
1 0 0 26279 16.59298 17.71148 
1 1 0 26685 18.28649 19.05944 
1 3 0 26707 17.39578 20.70848 
1 0 0 26832 18.35702 18.8986 
1 0 0 26921 19.1173 19.33109 
1 1 0 26998 18.14329 18.98783 
1 1 0 27372 18.50096 19.78342 
2 0 1 27409 16.87688 19.02381 
1 2 0 27437 17.38147 19.55434 
1 0 0 27511 16.98188 17.90056 
1 0 0 27537 17.78248 18.34818 
1 1 0 27785 17.2425 20.93692 
1 0 0 27854 18.67174 19.53902 
1 2 0 27965 17.12209 18.95042 
1 2 0 28054 17.96827 20.25551 
1 0 0 28265 17.60986 19.45471 
1 0 0 28267 17.29784 18.06346 
1 1 0 28307 18.39096 19.29506 
1 0 0 28368 17.41067 17.43526 
1 2 0 28542 17.49779 20.17514 
1 1 0 28589 17.96358 18.41672 
1 0 0 28800 17.38447 19.46123 
1 0 0 28890 18.38466 19.92196 
1 0 0 28959 16.74755 18.39769 
1 0 0 29059 17.40046 18.0386 
1 1 0 29121 17.51952 18.6747 
1 0 0 29210 17.86685 19.44572 
1 0 0 29313 17.43558 17.71831 
1 0 0 29340 16.81504 20.43077 
1 0 0 29533 18.08737 19.77496 
1 0 0 29606 18.16 19.88886 
1 1 0 29850 17.64048 18.59264 
1 1 0 29964 17.92614 18.79702 
1 1 0 29983 17.96769 18.85995 
1 0 0 30141 17.49554 18.15906 
1 0 0 30243 18.00514 19.32872 
1 2 0 30255 19.09176 20.66458 
1 1 0 30311 19.04726 19.68501 
2 0 1 30633 18.15207 20.92342 
1 0 0 30736 17.66991 18.08524 
1 2 0 30773 17.54488 20.54512 
1 2 0 30828 18.31399 20.32984 
1 0 0 30856 16.95859 17.27518 
1 0 0 30889 17.76566 18.75029 
1 0 0 30937 18.57926 18.8382 
1 0 0 31117 17.21342 17.66808 
1 0 0 31132 17.82494 18.06896 
1 0 0 31284 17.25266 19.05482 
1 0 0 31332 17.44865 20.00507 
1 1 0 31418 19.23888 20.0777 
1 0 0 31588 17.44375 18.87823 
1 0 0 31601 17.83934 19.21976 
1 0 0 31609 17.12771 17.84734 
2 1 1 31616 18.07948 20.35649 
1 1 0 31650 18.40405 19.56214 
1 0 0 31797 17.41997 20.13512 
1 1 0 31918 19.71958 20.00779 
1 1 0 32045 18.01286 20.83574 
1 0 0 32197 17.64631 19.35957 
1 0 0 32279 16.77716 18.32622 
2 0 1 32326 16.75535 18.38053 
1 1 0 32405 18.85085 20.10034 
1 1 0 32470 18.3499 20.34185 
1 0 0 32514 17.07676 17.43114 
1 1 0 32528 16.85981 19.35714 
2 1 1 32541 16.37651 20.57058 
1 1 0 32651 17.37503 18.67762 
1 2 0 32786 18.1964 20.14505 
1 1 0 32993 18.24767 19.78546 
1 1 0 32994 17.05351 19.21124 
1 0 0 33092 17.9513 18.79911 
1 1 0 33153 17.64916 20.78285 
1 2 0 33442 17.18175 18.97968 
1 0 0 33597 17.42725 18.14236 
1 0 0 33686 17.87858 18.76068 
1 1 0 33960 17.97093 18.52007 
2 0 1 34239 16.62269 20.49804 
1 0 0 34269 16.59531 17.14431 
1 0 0 34485 17.51585 18.89399 
1 0 0 34689 18.28275 18.70898 
1 0 0 34693 17.93555 19.2815 
1 0 0 34706 17.21778 19.13725 
1 0 0 34806 17.85213 19.61564 
1 0 0 34876 17.53432 19.78119 
1 1 0 34925 18.92856 20.68126 
1 0 0 34935 18.33291 18.85516 
1 0 0 34949 18.32545 19.04163 
1 0 0 34953 17.38077 18.76159 
1 1 0 35038 17.65683 20.12835 
1 0 0 35096 17.56089 18.70527 
1 0 0 35135 17.32293 18.5714 
1 1 0 35183 17.02075 18.75606 
1 0 0 35274 17.43485 19.20241 
1 1 0 35304 18.14697 18.92438 
1 0 0 35486 18.1646 19.79124 
1 1 0 35613 18.17977 19.93915 
1 0 0 35746 16.72973 16.82727 
1 0 0 35840 16.75507 16.88744 
1 1 0 36077 18.13196 18.92811 
1 1 0 36645 17.57585 20.53489 
1 0 0 36659 17.91257 19.57021 
1 0 0 36689 18.01677 19.32549 
1 0 0 36915 18.14883 18.27925 
1 1 0 36921 17.35311 19.84836 
1 0 0 36939 18.01085 18.89898 
1 1 0 37005 18.10687 19.51779 
1 0 0 37040 18.18871 19.19377 
1 1 0 37054 17.22728 20.63827 
1 1 0 37148 17.84303 19.28123 
1 1 0 37162 19.43371 19.82152 
1 1 0 37558 19.06345 20.84657 
1 0 0 37583 18.18842 19.12114 
1 0 0 37634 18.31662 18.79886 
1 1 0 37828 18.41592 19.6332 
1 0 0 38010 16.91979 18.12311 
1 0 0 38015 17.16319 18.64157 
1 0 0 38062 17.62695 19.06423 
1 1 0 38070 17.37658 19.38141 
1 0 0 38193 17.43717 20.43526 
2 0 1 38275 16.77777 20.7408 
1 0 0 38322 16.68949 17.46823 
1 1 0 38349 17.11626 18.07388 
1 0 0 38366 17.0804 19.91679 
1 0 0 38470 17.71908 18.84869 
1 3 0 38515 18.80305 20.36258 
1 1 0 38964 16.99917 17.72717 
1 1 0 39647 17.5546 19.99426 
1 0 0 39655 17.60988 18.2184 
1 0 0 39677 17.77301 19.14158 
1 0 0 39836 17.96206 19.96431 
1 1 0 39912 17.70843 19.75636 
1 0 0 40017 16.80219 20.69575 
1 0 0 40035 17.87111 18.6751 
1 0 0 40135 16.80623 16.90198 
2 2 1 40180 17.03964 18.79551 
1 1 0 40203 18.46461 19.83704 
1 1 0 40274 18.40594 18.7042 
1 1 0 40275 17.17816 17.68571 
2 0 1 40391 17.51667 20.78895 
1 0 0 40447 17.785 19.02627 
1 0 0 40477 19.38686 20.31686 
1 0 0 40479 17.36806 18.56279 
1 1 0 40500 17.99271 18.47011 
2 0 1 40560 17.12435 19.07374 
1 2 0 40680 18.25829 20.4373 
1 1 0 40709 17.8066 19.06855 
1 1 0 40785 19.55151 20.4912 
1 0 0 41224 18.528 18.74555 
1 2 0 41231 19.20683 20.76791 
1 3 0 41689 18.65743 19.4358 
2 1 1 41938 17.19578 18.59485 
1 2 0 42077 19.70465 20.68656 
1 0 0 42092 18.45252 18.54456 
1 2 0 42146 18.11783 20.71976 
1 0 0 42211 18.46346 18.62084 
1 0 0 42342 18.7165 19.07176 
1 2 0 42381 19.10247 20.60742 
1 1 0 42456 16.63386 17.22003 
1 0 0 42577 16.81692 17.0714 
1 0 0 42593 17.19604 17.89557 
1 0 0 42598 17.49176 17.59369 
1 0 0 42638 17.47682 18.2533 
1 2 0 42700 18.61933 20.73155 
2 0 1 42793 17.4648 20.92457 
1 2 0 42832 18.32389 19.32272 
1 1 0 42895 18.5322 20.51762 
1 1 0 43018 18.29056 19.8665 
1 2 0 43101 17.17792 20.2536 
1 0 0 43177 16.76723 19.41354 
1 1 0 43183 18.3754 19.841 
1 0 0 43212 17.63228 17.86451 
2 0 1 43240 17.4082 19.35665 
1 0 0 43333 18.54288 19.05567 
1 1 0 43337 18.1175 18.29675 
2 0 1 43454 16.45812 20.07569 
1 0 0 43464 17.93723 18.44151 
1 0 0 43506 17.10487 20.57886 
2 0 1 43508 16.52024 18.96964 
1 1 0 43576 17.57523 19.8014 
1 0 0 43744 17.67134 19.21532 
1 0 0 44222 17.99987 20.21287 
1 0 0 44263 16.52319 16.67137 
1 0 0 44520 17.3982 17.74262 
1 0 0 44542 17.17489 17.9859 
1 0 0 44557 20.10676 20.20852 
1 2 0 44615 17.16232 20.6757 
1 0 0 44640 17.70453 17.98023 
1 0 0 44808 17.72411 19.36587 
1 0 0 44920 17.70611 20.1783 
1 0 0 45230 17.29525 18.82936 
1 2 0 45291 18.12546 20.16526 
2 1 1 45572 16.35784 20.67833 
1 0 0 45590 18.45387 18.99258 
1 2 0 45630 18.6927 20.18685 
1 0 0 45777 17.56781 19.26313 
1 1 0 45791 19.9899 20.24719 
2 0 1 45852 16.48894 20.72008 
1 0 0 45867 16.14615 16.60439 
1 0 0 45880 18.47599 20.35462 
1 0 0 46190 18.31605 18.97148 
1 2 0 46270 17.87686 19.57261 
1 0 0 46399 18.5424 19.10058 
1 0 0 46458 18.3565 18.7899 
1 2 0 46686 17.8449 19.17903 
1 1 0 46806 18.78574 19.44996 
1 2 0 46836 19.28482 19.34894 
1 0 0 47109 17.66885 19.27855 
1 2 0 47157 18.81358 20.02156 
1 2 0 47248 17.97099 19.01351 
1 0 0 47263 18.56348 19.28057 
1 0 0 47292 17.72161 19.16147 
1 0 0 47309 18.9031 19.51343 
1 1 0 47644 18.24256 20.64316 
1 0 0 47725 17.61091 20.46074 
1 2 0 47750 19.10373 20.94236 
1 0 0 47844 17.64774 19.18812 
1 0 0 48214 17.15912 20.24315 
1 0 0 48373 17.66441 18.32944 
1 2 0 48375 17.96907 20.8358 
1 1 0 48494 18.55392 19.3269 
1 0 0 48539 17.53294 18.58241 
1 0 0 48638 17.51644 19.38475 
1 0 0 48807 18.01893 18.82585 
1 0 0 48879 18.07991 18.79505 
1 1 0 48932 17.9474 19.85762 
1 0 0 48954 17.79014 19.33668 
1 0 0 49012 17.6473 18.33744 
1 0 0 49052 16.9197 16.98639 
1 1 0 49061 18.46167 19.37636 
1 1 0 49102 17.83858 18.6323 
1 1 0 49217 17.62829 18.47305 
1 0 0 49503 16.84401 19.78983 
1 2 0 49620 17.58808 20.03805 
1 3 0 50138 17.81233 20.8155 
1 1 0 50181 17.04564 18.92013 
1 0 0 50195 16.85882 19.57335 
1 1 0 50360 17.71458 18.40465 
1 0 0 50555 18.6301 19.61983 
1 1 0 50777 17.65204 18.89214 
1 1 0 50832 17.54121 18.99285 
1 1 0 50838 18.11158 19.58081 
1 2 0 50895 17.0455 19.18542 
1 0 0 51002 17.0044 17.27706 
1 0 0 51157 17.16493 18.1057 
1 1 0 51202 17.22585 17.32445 
1 0 0 51255 17.15941 18.28335 
1 1 0 51263 17.3585 19.19293 
1 0 0 51340 17.96774 19.09463 
1 0 0 51452 18.5885 20.62256 
1 0 0 51499 17.62461 18.62049 
1 1 0 51587 19.28076 19.99639 
1 0 0 51702 17.15144 17.60172 
1 2 0 51725 17.17625 20.35027 
1 1 0 51975 17.40018 19.46954 
1 0 0 52093 18.84509 19.39348 
1 0 0 52118 17.33124 17.91023 
1 2 0 52135 17.48201 20.78562 
1 0 0 52170 18.46487 19.65598 
1 0 0 52292 17.47778 19.8783 
1 0 0 52379 17.97369 18.19509 
1 0 0 52404 16.16552 16.24951 
1 0 0 52513 17.1366 19.16188 
1 2 0 52532 19.2151 20.7887 
1 1 0 52644 17.15777 19.40696 
1 0 0 52715 18.51968 19.66533 
1 1 0 52846 18.92289 19.98072 
1 0 0 52881 17.49143 18.67895 
1 0 0 52902 19.61292 20.34802 
1 0 0 53194 18.56601 19.25109 
1 1 0 53357 17.00938 19.92842 
1 0 0 53467 18.72194 19.12651 
1 0 0 53571 17.53134 19.49373 
1 1 0 53840 18.67334 19.28771 
1 2 0 54090 17.50605 20.51192 
1 0 0 54128 17.73733 17.81254 
1 0 0 54157 18.54189 19.52601 
2 1 1 54271 17.14864 20.05785 
1 0 0 54325 17.51505 19.26165 
1 0 0 54416 17.80748 18.21273 
1 0 0 54417 17.29707 18.33128 
1 0 0 54450 17.6592 19.3219 
1 0 0 54540 18.08913 18.32457 
1 0 0 54551 17.55467 18.338 
1 1 0 54562 18.54476 19.70545 
1 0 0 54579 18.54122 19.08038 
1 0 0 54608 17.59435 19.28378 
1 0 0 54709 18.85842 19.16785 
1 0 0 55024 17.43629 18.62061 
1 1 0 55042 18.87713 19.63708 
1 0 0 55046 17.23379 18.22897 
2 0 1 55162 16.95932 17.56395 
1 0 0 55235 17.5755 18.31325 
1 0 0 55259 17.76942 18.30221 
1 0 0 55391 18.51299 19.29523 
1 0 0 55501 17.26413 18.58678 
1 1 0 55634 17.60292 19.43228 
1 0 0 55679 19.18472 20.06307 
1 1 0 55728 17.11984 18.70344 
1 1 0 55812 17.13389 17.70428 
1 0 0 55864 17.97651 20.09215 
1 1 0 56210 17.96689 18.38369 
1 2 0 56331 19.05706 20.47124 
1 0 0 56387 18.21591 18.83722 
1 1 0 56411 17.66812 20.00145 
1 2 0 56490 19.3504 19.82132 
1 0 0 56540 17.57845 19.34458 
1 2 0 56596 18.88757 20.36967 
1 3 0 56777 18.50123 19.9867 
1 1 0 56992 16.93051 18.24079 
1 1 0 57026 17.13826 19.89096 
1 0 0 57128 17.04817 17.79662 
1 0 0 57194 17.78321 18.02877 
1 1 0 57351 18.61586 20.72846 
1 0 0 57441 18.26774 18.38557 
1 0 0 57559 17.12469 18.71191 
1 0 0 57570 17.46096 18.77348 
1 0 0 57724 16.97986 18.75247 
1 0 0 57995 17.56326 18.64318 
1 0 0 58349 18.60032 20.44176 
1 0 0 58585 17.26704 17.37262 
1 1 0 58741 17.45488 20.51388 
1 0 0 59023 18.68609 19.04578 
1 0 0 59028 17.93248 18.90141 
1 1 0 59176 17.20667 20.22368 
1 0 0 59603 18.23213 18.98229 
1 0 0 59759 18.8976 19.85592 
1 0 0 59794 17.28417 19.58842 
1 0 0 59871 16.98105 17.41501 
1 1 0 59896 17.5821 19.32013 
1 1 0 59998 17.94327 18.64298 
1 1 0 60192 19.51745 20.77721 
1 0 0 60216 17.37459 20.21347 
1 1 0 60359 18.18794 19.66942 
1 0 0 60527 18.34299 19.89561 
1 0 0 60553 17.81103 18.24986 
1 1 0 60632 17.86025 18.741 
1 1 0 60900 19.01826 19.70337 
1 1 0 61080 19.01966 19.5989 
1 0 0 61148 18.52938 19.53224 
2 1 1 61165 17.02609 18.42891 
1 0 0 61247 17.8152 19.18547 
1 1 0 61259 17.64201 18.08506 
2 1 1 61374 16.94725 19.7797 
1 0 0 61504 17.93828 18.67136 
1 1 0 62025 16.77532 20.62428 
1 1 0 62115 18.24046 20.218 
1 0 0 62295 17.44946 18.74933 
1 1 0 62300 17.26883 19.24585 
1 1 0 62337 18.2102 20.06981 
1 0 0 62674 17.74101 19.93849 
1 0 0 62793 18.01423 20.48005 
1 0 0 62903 18.7586 20.65287 
1 1 0 63108 19.94582 20.49836 
1 0 0 63137 18.91741 19.5375 
1 1 0 63491 19.13343 20.10428 
1 0 0 63510 18.95064 20.15594 
1 0 0 63546 17.16376 19.18842 
1 1 0 63596 17.0369 18.56528 
1 0 0 63784 17.00459 17.80405 
1 0 0 63865 17.19279 17.81107 
1 0 0 64012 16.76172 19.23494 
1 0 0 64141 17.2207 18.01195 
1 0 0 64151 16.71516 16.92096 
1 0 0 64167 17.78791 18.51568 
1 0 0 64337 17.64642 17.95125 
1 2 0 64369 17.33269 20.64726 
1 0 0 64939 16.83458 17.85475 
1 0 0 65010 17.52692 18.45836 
1 0 0 65054 18.04323 19.31755 
1 0 0 65081 17.39399 18.21319 
1 0 0 65082 17.92259 18.6149 
1 0 0 65104 17.74334 18.74642 
2 0 1 65398 17.22107 17.93972 
1 0 0 65630 17.30167 18.7679 
1 1 0 65655 19.08086 19.71583 
1 2 0 65695 17.61967 19.93244 
1 1 0 65832 17.16274 17.78276 
1 0 0 66202 16.99339 19.11157 
1 0 0 66268 18.63214 19.9611 
1 1 0 66364 18.63224 20.26471 
1 0 0 66381 17.90144 18.92148 
1 0 0 66382 17.63854 19.76942 
1 1 0 66561 18.21279 19.04581 
1 1 0 66617 17.85717 20.09229 
1 0 0 66649 17.37094 19.41936 
1 0 0 66764 17.28848 18.03051 
1 0 0 66778 17.79998 18.88171 
1 0 0 66788 17.96749 18.11123 
1 0 0 66830 17.29296 19.13869 
1 0 0 66835 17.99643 18.01537 
1 1 0 66854 17.61074 18.94657 
1 1 0 67021 18.36302 19.42152 
1 2 0 67314 20.05179 20.60938 
1 1 0 67327 17.03534 20.36407 
1 0 0 67438 17.27654 17.63189 
1 0 0 67568 18.49483 19.57326 
1 1 0 67569 19.21323 19.5693 
1 1 0 67648 16.30224 17.36526 
1 0 0 67830 17.6255 18.60408 
1 0 0 67923 17.91492 19.32488 
1 0 0 67936 18.13413 20.06718 
1 2 0 67973 19.28438 19.86104 
1 0 0 68059 17.61982 18.8393 
1 0 0 68136 16.77665 19.52295 
1 1 0 68164 18.93003 20.25391 
1 0 0 68365 18.42829 19.1482 
1 0 0 68676 16.93373 20.07044 
1 0 0 68735 18.06874 19.17035 
1 0 0 69093 18.25473 20.03197 
1 0 0 69169 19.22038 20.20595 
1 0 0 69262 17.7742 18.16164 
1 0 0 69319 17.55996 18.60821 
1 0 0 69381 17.13444 19.79081 
1 0 0 69569 16.98412 17.75689 
1 0 0 69594 16.87848 18.92149 
1 1 0 69728 17.06918 18.38124 
1 2 0 69831 18.48058 19.42003 
1 1 0 69842 18.49748 19.25289 
1 0 0 69969 19.88129 20.54564 
1 0 0 70020 18.05371 18.72754 
1 2 0 70057 18.89145 20.18371 
1 1 0 70085 18.43996 20.07008 
1 0 0 70169 17.99706 19.06644 
1 0 0 70201 17.36056 18.72037 
1 0 0 70300 16.89281 19.15111 
1 0 0 70368 18.20451 19.13307 
1 0 0 70376 20.17373 20.19761 
1 0 0 70396 18.44028 18.59697 
1 3 0 70485 17.3282 20.63485 
1 0 0 70547 17.54891 17.86803 
1 0 0 70698 17.77169 20.27371 
1 3 0 70841 19.42174 20.78855 
1 0 0 70958 17.32175 18.9624 
1 0 0 70960 19.58772 19.65391 
1 2 0 71138 17.40144 19.54501 
1 0 0 71170 17.08125 18.17554 
1 1 0 71196 17.6947 18.71775 
1 0 0 71207 18.59673 19.27471 
1 1 0 71312 17.47963 19.48503 
